loc_type,target_type,forecast_date,mean_qs
county,wk ahead inc case,2020-07-05,17.209838639025335
county,wk ahead inc case,2020-07-12,15.46610488697867
county,wk ahead inc case,2020-07-19,16.32863362356165
county,wk ahead inc case,2020-07-26,16.128141292013463
county,wk ahead inc case,2020-08-03,17.048556484797835
county,wk ahead inc case,2020-08-09,15.085503243962341
county,wk ahead inc case,2020-08-16,15.556284611929776
county,wk ahead inc case,2020-08-23,13.627137051439487
county,wk ahead inc case,2020-08-30,13.724868624926092
county,wk ahead inc case,2020-09-06,13.374847844749171
county,wk ahead inc case,2020-09-13,13.833554020557603
county,wk ahead inc case,2020-09-20,14.63825738987811
county,wk ahead inc case,2020-09-27,17.134002671464955
county,wk ahead inc case,2020-10-04,20.70391766100423
county,wk ahead inc case,2020-10-11,30.53853186712603
county,wk ahead inc case,2020-10-18,43.01875492848047
county,wk ahead inc case,2020-10-25,57.47894821997089
county,wk ahead inc case,2020-11-01,63.91268170310865
county,wk ahead inc case,2020-11-09,58.76070214984991
county,wk ahead inc case,2020-11-16,53.627051855926226
county,wk ahead inc case,2020-11-23,55.964429705905765
county,wk ahead inc case,2020-11-30,56.33439179136156
county,wk ahead inc case,2020-12-07,44.86066394119253
county,wk ahead inc case,2020-12-14,33.055245259698914
national,wk ahead cum death,2020-07-05,1708.0033320652176
national,wk ahead cum death,2020-07-12,964.4460485869562
national,wk ahead cum death,2020-07-19,1506.0037565760865
national,wk ahead cum death,2020-07-26,1033.1821629347824
national,wk ahead cum death,2020-08-03,381.72148706521733
national,wk ahead cum death,2020-08-09,407.89665201086973
national,wk ahead cum death,2020-08-16,533.7760192391303
national,wk ahead cum death,2020-08-23,680.7302356521731
national,wk ahead cum death,2020-08-30,790.3726593478272
national,wk ahead cum death,2020-09-06,421.96300972826134
national,wk ahead cum death,2020-09-13,189.1419987499999
national,wk ahead cum death,2020-09-20,333.3629987500001
national,wk ahead cum death,2020-09-27,165.6907340760869
national,wk ahead cum death,2020-10-04,400.7988392934784
national,wk ahead cum death,2020-10-11,508.1799463586952
national,wk ahead cum death,2020-10-18,1503.0754399999998
national,wk ahead cum death,2020-10-25,1549.1731646739136
national,wk ahead cum death,2020-11-01,3030.0064735326087
national,wk ahead cum death,2020-11-09,3920.542482173914
national,wk ahead cum death,2020-11-16,4922.234622934781
national,wk ahead cum death,2020-11-23,3020.274883750001
national,wk ahead cum death,2020-11-30,4733.441524637684
national,wk ahead cum death,2020-12-07,940.8434310869575
national,wk ahead cum death,2020-12-14,463.3608504347822
national,wk ahead inc case,2020-07-05,34124.31682232143
national,wk ahead inc case,2020-07-12,13156.794033928572
national,wk ahead inc case,2020-07-19,23782.168910714285
national,wk ahead inc case,2020-07-26,24442.414848214285
national,wk ahead inc case,2020-08-03,23810.27693392857
national,wk ahead inc case,2020-08-09,13237.616599107145
national,wk ahead inc case,2020-08-16,21354.98924285714
national,wk ahead inc case,2020-08-23,7140.588571428572
national,wk ahead inc case,2020-08-30,6842.952284821429
national,wk ahead inc case,2020-09-06,6994.863313392858
national,wk ahead inc case,2020-09-13,22206.12616875
national,wk ahead inc case,2020-09-20,13446.085434821427
national,wk ahead inc case,2020-09-27,16125.187559821428
national,wk ahead inc case,2020-10-04,39890.226932142854
national,wk ahead inc case,2020-10-11,97991.04145446428
